Unnamed: 0,sexo,tipo_de_emprendimiento,idea_negocio,barrio,estrato,comuna_ciudadano,fecha_de_beneficio,monto_del_credito,línea_credito
7262,femenino,servicio,peluqueria,buenos aires,3,9.0,13/06/2017,7377000.0,microempresarial
7264,femenino,comercio,ferreteria,castilla,2,5.0,25/01/2018,7800000.0,microempresarial
7265,masculino,comercio,comidas rapidas,manrique central no. 1,3,4.0,30/03/2017,7377000.0,microempresarial
7266,femenino,servicio,variedades,belen,3,16.0,7/12/2016,20000000.0,empresarial ed. 
7267,femenino,industria,fabrica de ,manrique central no. 1,3,4.0,9/07/2018,7800000.0,microempresarial
7268,masculino,servicio,organización y ,manrique oriental,3,3.0,16/12/2016,20000000.0,juridica y cap.semilla
7269,masculino,comercio,cafeteria,san pablo,2,1.0,13/02/2019,8200000.0,microempresarial
7270,femenino,comercio,variedades,robledo,2,7.0,29/02/2016,4000000.0,microempresarial
7271,masculino,industria,almacen de ropa en ,aranjuez,3,4.0,2/05/2018,7800000.0,microempresarial
7272,femenino,industria,fabrica de ,el diamante,2,7.0,16/09/2016,6890000.0,microempresarial
7273,femenino,servicio,peluqueria,aranjuez,2,4.0,22/04/2016,5000000.0,microempresarial
7274,masculino,servicio,barberia,castilla,2,5.0,7/05/2018,7800000.0,microempresarial
7275,femenino,comercio,cerrajeria,san javier no.1,2,13.0,31/05/2016,6890000.0,microempresarial
7276,femenino,comercio,miscelanea,la america,3,12.0,11/06/2019,5800000.0,microempresarial
7277,femenino,industria,venta de lacteos,enciso,2,8.0,18/03/2019,7000000.0,microempresarial
7278,femenino,comercio,almacen_de_ropa_en_,manrique central no. 1,2,4.0,21/02/2018,8000000.0,microempresarial
7279,femenino,comercio,comidas rapidas,el chagualo,3,10.0,16/08/2018,7800000.0,microempresarial
7280,masculino,servicio,peluqueria,san pablo,2,1.0,12/01/2018,7800000.0,microempresarial
7281,femenino,comercio,tienda de helados,villa hermosa,2,8.0,16/04/2018,2000000.0,microempresarial
7282,femenino,industria,fabrica de ,popular,2,1.0,9/10/2017,5000000.0,microempresarial
7285,masculino,servicio,variedades,manrique central no. 1,2,4.0,9/03/2018,7000000.0,microempresarial
7286,femenino,comercio,restaurante,robledo,2,7.0,29/10/2018,7800000.0,microempresarial
7287,masculino,comercio,variedades,palmitas,2,50.0,3/07/2018,2000000.0,microempresarial
7288,femenino,comercio,comidas rapidas,manrique oriental,3,3.0,21/05/2018,782000.0,microempresarial
7289,masculino,servicio,tienda,girardot,3,5.0,28/04/2017,1200000.0,microempresarial
7291,femenino,comercio,comidas rapidas,manrique oriental,2,3.0,2017/07/13,2500000.0,microempresarial
7292,femenino,comercio,comidas rapidas,manrique central no. 1,1,4.0,2018/07/13,1000000.0,microempresarial
7294,femenino,comercio,variedades,manrique oriental,1,3.0,12/07/2017,7300000.0,microempresarial
7295,femenino,servicio,variedades,popular,2,1.0,14/06/2016,2500000.0,microempresarial
7296,femenino,comercio,productos de belleza,castilla,3,5.0,23/07/2018,7800000.0,microempresarial
7297,femenino,industria,fabrica de ,buenos aires,3,9.0,10/07/2018,3000000.0,microempresarial
7298,femenino,comercio,ferreteria,robledo,1,7.0,17/05/2018,5000000.0,microempresarial
7299,femenino,comercio,fabrica de ,robledo,3,7.0,25/01/2018,7812000.0,microempresarial
7300,masculino,servicio,mantenimiento en ,popular,1,1.0,7/03/2016,2000000.0,microempresarial
7301,femenino,comercio,fabrica de ,moravia,2,4.0,31/01/2017,2000000.0,microempresarial
7302,femenino,comercio,almacen de ropa en ,santa elena central,1,90.0,27/06/2016,1000000.0,microempresarial
7303,masculino,comercio,tienda,san_javier_no.1,1,13.0,26/05/2016,6000000.0,microempresarial
7304,masculino,industria,variedades,olaya herrera,1,7.0,16/01/2018,7800000.0,microempresarial
7305,femenino,comercio,variedades,juan xxiii la quiebra,2,13.0,16/03/2018,7800000.0,microempresarial
7306,femenino,comercio,cafeteria,eduardo santos,2,13.0,14/08/2018,7800000.0,microempresarial
7307,femenino,industria,fabrica de ,enciso,2,8.0,18/03/2016,6890000.0,microempresarial
7308,masculino,comercio,variedades,manrique central no. 1,2,4.0,25/04/2018,7800000.0,microempresarial
7309,femenino,comercio,fabrica de alimentos,cabecera san antonio ,2,80.0,12/06/2018,7800000.0,microempresarial
7310,femenino,agropecuaria,sembrados,santa elena central,3,90.0,2/02/2018,19000000.0,agropecuaria
7311,femenino,servicio,recreativo-educativo,robledo,2,7.0,19/05/2016,2000000.0,microempresarial
7312,femenino,comercio,tienda,aranjuez,2,4.0,20/03/2019,7800000.0,microempresarial
7313,masculino,comercio,comidas rapidas,enciso,2,8.0,3/10/2018,4800000.0,microempresarial
7314,femenino,industria,fabrica de ,robledo,1,7.0,29/08/2018,5000000.0,microempresarial
7315,femenino,industria,mantenimiento en ,buenos aires,2,4.0,28/08/2018,4000000.0,microempresarial
7316,masculino,industria,fabrica de ,la francia,2,2.0,18/05/2016,2500000.0,microempresarial
7317,masculino,comercio,tienda,yarumalito,2,80.0,29/09/2017,6000000.0,microempresarial
7319,masculino,servicio,tienda,buenos aires,2,9.0,26/07/2016,4000000.0,microempresarial
7320,femenino,comercio,almacen de ropa en ,manrique central no. 2,2,3.0,1/09/2016,3000000.0,microempresarial
7321,masculino,comercio,granero,alejandro echavarria,3,9.0,16/02/2018,7800000.0,microempresarial
7322,femenino,comercio,tienda,belen,2,16.0,13/10/2017,4000000.0,microempresarial
7323,masculino,comercio,almacen de ropa en ,centro admtivo,3,10.0,26/04/2018,3500000.0,microempresarial
7324,masculino,comercio,variedades,la milagrosa,2,9.0,10/08/2017,7000000.0,microempresarial
7326,femenino,servicio,peluqueria,san javier no.1,2,13.0,19/04/2016,6400000.0,microempresarial
7327,femenino,servicio,tienda,belalcazar,2,5.0,27/02/2019,6000000.0,microempresarial
7328,masculino,comercio,legumbreria,robledo,1,7.0,6/02/2018,7000000.0,microempresarial
7329,femenino,comercio,variedades,manrique central no. 2,1,3.0,13/04/2016,4136724.0,microempresarial
7330,femenino,comercio,distribuidora de ,blanquizal,1,13.0,7/09/2017,7300000.0,microempresarial
7331,femenino,comercio,tienda de helados,trinidad,2,15.0,4/04/2018,6000000.0,microempresarial
7332,femenino,servicio,peluqueria,campo valdes no. 1,3,4.0,18/07/2016,6000000.0,microempresarial
7333,femenino,servicio,productos de belleza,la sierra,1,8.0,2018/05/11,7800000.0,microempresarial
7334,femenino,industria,fabrica de ,buenos aires,3,9.0,20/02/2018,7000000.0,microempresarial
7335,femenino,comercio,variedades,buenos aires,3,9.0,30/04/2018,7500000.0,microempresarial
7336,femenino,comercio,peluqueria,san benito,3,10.0,10/02/2016,6800000.0,microempresarial
7337,masculino,comercio,bares,vrda. san cristobal ,2,60.0,18/01/2016,6890000.0,microempresarial
7338,femenino,agropecuaria,viveros ,la esperanza,1,6.0,13/12/2016,6000000.0,microempresarial
7339,femenino,industria,ebanistaria,belen,2,16.0,1/08/2018,7800000.0,microempresarial
7340,masculino,comercio,variedades,santo domingo savio ,2,1.0,14/07/2017,7377000.0,microempresarial
7341,masculino,comercio,montallantas,belen,3,16.0,5/07/2017,7000000.0,microempresarial
7342,femenino,industria,fabrica de ,antonio nariño,3,13.0,11/05/2018,5000000.0,microempresarial
7343,masculino,agropecuaria,criadero de animales ,cabecera san cristobal,2,60.0,2018/11/20,5000000.0,microempresarial
7344,masculino,comercio,tienda,belen,2,16.0,15/11/2017,7370000.0,microempresarial
7345,masculino,comercio,comidas rapidas,toscana,2,5.0,25/04/2017,7000000.0,microempresarial
7346,femenino,comercio,tienda,andalucia,2,2.0,10/05/2018,3000000.0,microempresarial
7347,femenino,comercio,almacen de ropa en ,manrique central no. 1,2,4.0,16/09/2016,6890000.0,microempresarial
7348,femenino,comercio,fabrica de ,san javier no.1,2,13.0,30/01/2018,2000000.0,microempresarial
7349,femenino,industria,fabrica de calzado,cabecera-san-cristobal,3,60.0,3/08/2017,6000000.0,microempresarial
7350,femenino,comercio,tienda,barrio caicedo,1,9.0,2017/08/24,7000000.0,microempresarial
7351,femenino,servicio,panaderia,buenos aires,3,9.0,27/04/2017,7377000.0,microempresarial
7352,femenino,industria,fabrica de ,buenos aires,3,9.0,7/12/2016,6000000.0,microempresarial
7353,femenino,comercio,almacen de ropa en ,la loma,1,60.0,17/07/2018,6000000.0,microempresarial
7354,femenino,comercio,variedades,enciso,1,8.0,2018/06/13,4000000.0,microempresarial
7355,femenino,industria,fabrica de ,aguas frias,1,70.0,5/07/2017,7300000.0,microempresarial
7356,masculino,industria,fabrica de ,buenos aires,2,9.0,30/03/2017,6000000.0,microempresarial
7357,femenino,servicio,variedades,castilla,3,5.0,15/09/2017,5000000.0,microempresarial
7358,femenino,industria,fabrica de ,aranjuez,3,4.0,6/08/2018,7800000.0,microempresarial
7359,femenino,industria,fabrica de ,picachito,1,6.0,2016/12/7,6890000.0,microempresarial
7360,masculino,industria,fabrica de ,aranjuez,3,4.0,2019/01/9,8280000.0,microempresarial
7361,masculino,industria,fabrica de calzado,pedregal,3,6.0,25/10/2018,7800000.0,microempresarial
7362,femenino,comercio,restaurante,belen,2,16.0,25/01/2017,7377000.0,microempresarial
7364,masculino,servicio,tienda,buenos aires,3,9.0,6/06/2017,7300000.0,microempresarial
7365,femenino,industria,fabrica de ,san pablo,2,1.0,1/11/2018,7800000.0,microempresarial
7366,masculino,comercio,cafe e internet,robledo,3,7.0,13/10/2017,5000000.0,microempresarial
7367,masculino,servicio,tienda,villatina,2,8.0,2/08/2017,1000000.0,microempresarial
7368,femenino,servicio,restaurante,barrio caicedo,1,9.0,10/05/2017,5000000.0,microempresarial
7369,masculino,servicio,fotografia,santo domingo savio ,2,1.0,18/05/2017,7377000.0,microempresarial
7370,femenino,industria,fabrica de ,santa_cruz,2,2.0,20/06/2017,3000000.0,microempresarial
7371,masculino,industria,fabrica de ,robledo,3,7.0,12/10/2017,7370000.0,microempresarial
7373,femenino,comercio,restaurante,manrique central no. 1,2,4.0,27/09/2018,6000000.0,microempresarial
7374,masculino,industria,fabrica de ,popular,1,1.0,21/11/2018,7800000.0,microempresarial
7375,femenino,comercio,granero,loreto,3,9.0,18/04/2018,7800000.0,microempresarial
7376,masculino,comercio,tienda,trinidad,3,15.0,3/11/2017,4000000.0,microempresarial
7377,femenino,nan,peluqueria,castilla,3,5.0,19/05/2017,7377000.0,microempresarial
7378,masculino,comercio,tienda,robledo,2,7.0,26/12/2017,73000000.0,microempresarial
7379,masculino,comercio,papeleria,el salvador,3,9.0,2019/04/26,7000000.0,microempresarial
7380,masculino,servicio,barberia,aranjuez,2,4.0,20/02/2019,4500000.0,microempresarial
7381,femenino,agropecuaria,criadero de animales ,enciso,1,8.0,14/06/2018,7000000.0,microempresarial
7382,femenino,comercio,variedades,cabecera san cristobal,2,60.0,24/09/2018,6000000.0,microempresarial
7383,masculino,servicio,recreativo-educativo,guayabal,3,15.0,28/10/2016,2000000.0,microempresarial
7384,masculino,servicio,mantenimiento en ,manrique central no. 2,2,3.0,22/01/2018,6000000.0,microempresarial
7385,femenino,comercio,tienda,belen,2,16.0,8/09/2017,3000000.0,microempresarial
7386,femenino,comercio,comidas rapidas,guayabal,3,15.0,26/10/2017,7000000.0,microempresarial
7387,masculino,comercio,distribuidora de ,enciso,2,8.0,1/02/2018,7377000.0,microempresarial
7388,femenino,comercio,variedades,la floresta,3,12.0,24/01/2018,7800000.0,microempresarial
7389,femenino,industria,fabrica de ,cabecera san cristobal,3,60.0,3/10/2017,7000000.0,microempresarial
7390,femenino,industria,fabrica de ,robledo,2,7.0,3/05/2017,7300000.0,microempresarial
7391,femenino,industria,fabrica de ,santo domingo savio ,1,1.0,19/08/2016,3000000.0,microempresarial
7392,femenino,servicio,comidas rapidas,blanquizal,1,13.0,8/06/2016,6800000.0,microempresarial
7393,femenino,comercio,variedades,castilla,3,5.0,8/09/2016,6890000.0,microempresarial
7394,masculino,comercio,deposito de ,aranjuez,2,4.0,19/09/2017,5000000.0,microempresarial
7395,femenino,servicio,peluqueria,toscana,3,5.0,26/01/2018,7800000.0,microempresarial
7396,femenino,industria,marroquineria,pedregal,3,6.0,18/07/2016,6000000.0,microempresarial
7397,masculino,industria,fabrica de calzado,pedregal,3,6.0,8/03/2018,4000000.0,microempresarial
7398,femenino,servicio,peluqueria,robledo,1,7.0,2017/11/21,7377000.0,microempresarial
7399,femenino,industria,fabrica de ,buenos aires,3,9.0,29/05/2018,7800000.0,microempresarial
7400,femenino,servicio,cafe e internet,manrique central no. 2,1,3.0,6/05/2016,6800000.0,microempresarial
7401,femenino,comercio,charcuteria,juan xxiii la quiebra,2,13.0,12/06/2018,7800000.0,microempresarial
7402,femenino,industria,fabrica de ,las esmeraldas,2,4.0,6/03/2018,3000000.0,microempresarial
7403,femenino,comercio,comidas rapidas,aranjuez,3,4.0,1/11/2018,7800000.0,microempresarial
7404,femenino,comercio,tienda,belencito,2,13.0,22/01/2018,3000000.0,microempresarial
7405,femenino,comercio,tienda,manrique central no. 1,1,4.0,30/11/2017,6000000.0,microempresarial
7407,femenino,industria,fabrica de ,robledo,2,7.0,9/01/2019,2200000.0,microempresarial
7408,masculino,comercio,legumbreria,la floresta,3,12.0,2018/05/22,3000000.0,microempresarial
7409,masculino,servicio,publicidad y ,castilla,3,5.0,19/12/2017,6000000.0,microempresarial
7410,femenino,comercio,almacen de ropa en ,enciso,2,8.0,2/09/2016,6000000.0,microempresarial
7411,femenino,comercio,tienda,villa hermosa,2,8.0,2018/04/9,7800000.0,microempresarial
7412,masculino,comercio,alquiler de peliculas,villa del socorro,2,2.0,24/04/2019,8281000.0,microempresarial
7413,femenino,agropecuaria,criadero de animales ,manrique central no. 2,1,3.0,19/07/2018,7812000.0,microempresarial
7414,masculino,industria,fabrica de ,robledo,2,7.0,23/03/2018,2000000.0,microempresarial
7415,femenino,comercio,tienda,manrique oriental,1,3.0,21/05/2018,7800000.0,microempresarial
7416,femenino,servicio,fabrica-de-,popular,2,1.0,29/01/2019,7500000.0,microempresarial
7417,femenino,comercio,almacen de ropa en ,manrique central no. 2,2,3.0,15/11/2017,7370000.0,microempresarial
7418,femenino,comercio,comidas rapidas,trinidad,3,15.0,8/11/2016,2500000.0,microempresarial
7419,femenino,comercio,almacen de ropa en ,moravia,2,4.0,16/07/2018,7800000.0,microempresarial
7420,masculino,industria,fabrica de ,santa_cruz,2,2.0,23/04/2018,4500000.0,microempresarial
7421,masculino,comercio,comidas rapidas,belen,3,16.0,18/04/2018,7800000.0,microempresarial
7422,femenino,industria,fabrica de ,manrique oriental,2,3.0,24/10/2018,1000000.0,microempresarial
7423,femenino,comercio,fabrica de ,20 de julio,1,13.0,3/04/2018,4500000.0,microempresarial
7424,masculino,comercio,fabrica de calzado,kennedy,2,6.0,18/06/2019,4500000.0,microempresarial
7425,femenino,comercio,productos de belleza,buenos aires,3,9.0,24/07/2017,7300000.0,microempresarial
7426,masculino,comercio,variedades,belen,3,16.0,3/02/2017,7000000.0,microempresarial
7427,femenino,comercio,variedades,guayabal,3,15.0,29/09/2017,3000000.0,microempresarial
7428,femenino,comercio,tienda,manrique central no. 1,2,4.0,2018/01/31,2500000.0,microempresarial
7429,masculino,comercio,ferreteria,cabecera san cristobal,2,60.0,11/08/2016,3000000.0,microempresarial
7430,femenino,industria,fabrica de ,robledo,1,7.0,7/12/2016,6890000.0,microempresarial
7431,femenino,comercio,variedades,santo domingo savio ,1,1.0,14/09/2018,7800000.0,microempresarial
7432,masculino,comercio,panaderia,las violetas,2,16.0,4/02/2019,2500000.0,microempresarial
7433,femenino,servicio,comidas rapidas,belalcazar,3,5.0,18/05/2016,5000000.0,microempresarial
7434,femenino,servicio,peluqueria,20 de julio,3,13.0,27/09/2017,7370000.0,microempresarial
7435,femenino,comercio,tienda,santa cruz,2,2.0,2016/07/11,6890000.0,microempresarial
7436,femenino,comercio,almacen de ropa en ,doce de octubre no.1,2,6.0,7/02/2018,7800000.0,microempresarial
7437,femenino,servicio,publicidad y ,granizal,2,1.0,22/06/2018,4000000.0,microempresarial
7438,femenino,comercio,tienda,cabecera san antonio ,2,80.0,7/05/2018,6000000.0,microempresarial
7439,masculino,comercio,reciclaje,aranjuez,1,9.0,2019/02/5,7500000.0,microempresarial
7440,femenino,industria,fabrica de ,villa hermosa,2,8.0,5/09/2017,7300000.0,microempresarial
7441,masculino,comercio,tienda,castilla,3,5.0,28/06/2017,7000000.0,microempresarial
7442,masculino,comercio,variedades,manrique-central-no.-1,2,4.0,10/08/2018,5000000.0,microempresarial
7443,femenino,industria,fabrica de ,san-javier-no.1,3,13.0,30/05/2017,7370000.0,microempresarial
7444,femenino,servicio,miscelanea,boston,2,10.0,5/06/2019,7000000.0,microempresarial
7445,femenino,comercio,productos de belleza,castilla,3,5.0,14/06/2019,7500000.0,microempresarial
7446,femenino,comercio,peluqueria,el poblado,1,14.0,22/06/2017,7377000.0,microempresarial
7447,femenino,servicio,peluqueria,cabecera san antonio ,2,80.0,6/03/2017,7370000.0,microempresarial
7448,femenino,comercio,distribuidora de ,popular,1,1.0,14/06/2018,5000000.0,microempresarial
7449,masculino,comercio,granero,santo domingo savio ,1,1.0,2017/06/21,7370000.0,microempresarial
7450,femenino,servicio,peluqueria,santo domingo savio ,2,1.0,7/11/2018,4000000.0,microempresarial
7451,masculino,comercio,tienda,manrique central no. 1,3,4.0,25/10/2017,6000000.0,microempresarial
7452,femenino,comercio,papeleria,el_rodeo,3,15.0,7/04/2017,232313.0,microempresarial
7453,femenino,comercio,miscelanea,olaya herrera,1,7.0,20/10/2016,4000000.0,microempresarial
7454,femenino,servicio,peluqueria,la francia,2,80.0,31/10/2016,6890000.0,microempresarial
7455,masculino,comercio,variedades,calasanz,2,12.0,31/07/2018,2000000.0,microempresarial
7456,femenino,industria,fabrica de ,aranjuez,2,4.0,17/05/2016,6000000.0,microempresarial
7457,femenino,comercio,restaurante,la colina,2,15.0,24/08/2017,7000000.0,microempresarial
7458,femenino,comercio,fabrica de helados,villa niza,2,2.0,14/10/2016,5000000.0,microempresarial
7459,femenino,comercio,tienda,aranjuez,3,4.0,17/02/2016,5000000.0,microempresarial
7460,masculino,servicio,fabrica de ,nan,1,4.0,30/10/2017,7000000.0,microempresarial
7461,femenino,industria,fabrica de ,santander,2,6.0,17/07/2017,3000000.0,microempresarial
7462,masculino,industria,panaderia,villa hermosa,3,8.0,2017/11/3,4300000.0,microempresarial
7463,femenino,comercio,panaderia,belencito,2,13.0,22/03/2018,2000000.0,microempresarial
7464,femenino,industria,fabrica de ,cabecera san cristobal,2,60.0,2018/03/9,4000000.0,microempresarial
7465,femenino,comercio,charcuteria,toscana,2,5.0,6/10/2016,6890000.0,microempresarial
